,title,img_path,hashtag,colors
727,추천 아웃도어 룩,./image/image_728.jpg,"['겨울', '스포츠', '기타 스니커즈', '뉴발란스', '발루트', '백팩', '베스트', '볼캡', '시에라디자인', '아노락 재킷', '아크테릭스', '캡/야구 모자', '트레이닝/조거 팬츠', '프리즘웍스', '고프코어', '모노톤', '심볼', '리버서블', '스포티']","[[ 36  35  41]
 [202 201 196]
 [113 108 102]
 [182 144  81]
 [ 46  56   4]
 [ 66  56 109]
 [239 227 117]]"
728,레드 포인트 코디,./image/image_729.jpg,"['겨울', '스포츠', '노스페이스', '등산/트레킹화', '디스이즈네버댓', '백팩', '살로몬', '아카우', '캡/야구 모자', '트레이닝/조거 팬츠', '플리스/뽀글이', '하드기어 어패럴', '후드 티셔츠', '고프코어', '스포티', '로고플레이', '컬러블록', '카고', '플리스', '컬러포인트', '페이즐리']","[[ 29  29  29]
 [142  16  20]
 [254 255 255]
 [ 67   0   0]
 [  0  54   7]
 [ 96  41  81]
 [ 82 107 111]]"
729,따라 입어봐,./image/image_730.jpg,"['겨울', '캐주얼', '데님 팬츠', '맨투맨/스웨트셔츠', '백팩', '생로랑', '숏패딩/숏헤비 아우터', '써네이', '아워 레가시', '이자벨마랑', '캡/야구 모자', '클로즈드', '텐씨', '패션스니커즈화', '로고플레이', '꾸안꾸', '캠퍼스', '모노톤', '럭셔리', '심볼']","[[ 38  38  40]
 [178 120 168]
 [ 17  11  59]
 [111 111 119]
 [  0 143 123]
 [100  24  62]]"
730,따뜻한 출근길,./image/image_731.jpg,"['겨울', '포멀', '겨울 기타 코트', '구두', '기타 바지', '로퍼', '선플라워', '셔츠/블라우스', '써네이', '아미', '아이더블유씨', '아페쎄', '오토매틱 아날로그', '카디건', '토트백', '톰브라운', '페라가모', '모노톤', '단정한', '출근룩', '헤링본', '럭셔리']",[[42 43 45]]
731,데이트 가는 길,./image/image_732.jpg,"['겨울', '로맨틱', '겨울 기타 코트', '니트/스웨터', '닉앤니콜', '데님 팬츠', '목걸이/펜던트', '부츠', '숲', '엘칸토', '오소이', '와르', '카디건', '토트백', '틸 아이 다이', '하스', '소개팅', '부츠컷', '하객', '데이트']","[[ 31  31  33]
 [134 106  84]]"
732,탐나는 조합,./image/image_733.jpg,"['겨울', '캐주얼', '굿덴', '데님 팬츠', '두마로', '리올그', '맨투맨/스웨트셔츠', '벤셔먼', '숄더백', '스타디움 재킷', '캐치볼', '캔버스/단화', '레터링', '와이드핏', '컬러블록']","[[ 20  19  25]
 [213  63 100]
 [ 97  96  94]
 [ 83  16  34]
 [255 171 198]
 [ 78 153 114]
 [154 255 238]
 [  5  64  36]
 [132   0  11]]"
733,귀여운 디테일,./image/image_734.jpg,"['걸리시', '겨울', '니트/스웨터', '미니스커트', '부츠', '숄더백', '숏패딩/숏헤비 아우터', '스페이드클럽서울', '애끼', '어나더에이', '큐리티', '톤노22', '팔찌', '여친룩', '짧치', '체크', '크롭', '롱부츠']","[[ 24  25  30]
 [247 245 233]
 [106  79  68]
 [196 177  83]]"
734,오늘의 OOTD,./image/image_735.jpg,"['겨울', '캐주얼', '긴소매 티셔츠', '닉앤니콜', '반스', '숄더백', '숏패딩/숏헤비 아우터', '엠엔지유', '익스파이어드걸', '조거쉬', '캔버스/단화', '캡/야구 모자', '트레이닝/조거 팬츠', '피즈', '후드 집업', '편안한', '꾸안꾸', '레터링', '모노톤', '셋업코디', '레더', '콜라보']","[[237 238 242]
 [ 30  30  32]
 [133 134 138]]"
735,힙한 매력,./image/image_736.jpg,"['겨울', '스트릿', '네스티팬시클럽', '니트/스웨터', '데님 팬츠', '목걸이/펜던트', '배드블러드', '숄더백', '숏패딩/숏헤비 아우터', '아이디얼리스트', '에브리벌스데이', '카티지하우스', '유니크', '힙합', '심볼', '메탈릭', '워싱', '스티치', '찢청', '부츠컷']","[[ 16  16  16]
 [103  99  88]
 [ 18  58  21]
 [ 78  20  60]
 [ 75 140  86]]"
736,넘치는 매력,./image/image_737.jpg,"['겨울', '캐주얼', '긴소매 티셔츠', '돔바', '롱스커트', '리올그비', '맨투맨/스웨트셔츠', '메신저/크로스 백', '무신사 스탠다드', '숏패딩/숏헤비 아우터', '캔버스/단화', '크로스백', '화사한', '레이어드룩', '코듀로이', 'H라인', '맥시']","[[117 131 166]
 [  0   0   4]
 [147  88  10]
 [104  90  61]
 [ 84  28  27]
 [207 175 102]
 [255 226 254]]"
737,출근 룩으로 제격,./image/image_738.jpg,"['겨울', '포멀', '니트/스웨터', '드메리엘', '로스트가든', '무신사 스탠다드', '부츠', '뷰맵', '숄더백', '슈트 팬츠/슬랙스', '슈트/블레이저 재킷', '안경', '모노톤', '단정한', '출근룩', '핀턱', '하이웨이스트']",[[31 31 29]]
738,윈터 캐주얼,./image/image_739.jpg,"['겨울', '캐주얼', '맨투맨/스웨트셔츠', '머플러', '메신저/크로스 백', '무신사 스탠다드', '블루종/MA-1', '애프터눈라이브', '캔버스/단화', '코튼 팬츠', '크로스백', '투에투아', '푸마', '꾸안꾸', '핀턱', '체크', '크롭']","[[ 30  35  55]
 [105 103 104]
 [ 70  40  16]]"
739,로맨틱 감성,./image/image_740.jpg,"['겨울', '로맨틱', '겨울 싱글 코트', '롱스커트', '메트로시티', '목걸이/펜던트', '무신사 스탠다드', '부츠', '블랑수블랑', '셔츠/블라우스', '카디건', '쿠론', '토트백', '뉴트럴톤', '데이트', '하객', '소개팅', '하이웨이스트', 'H라인', ' 싱글코트']","[[117 103  92]
 [ 10   0   0]
 [ 72  43   1]]"
740,실패 없는 코디,./image/image_741.jpg,"['겨울', '캐주얼', '데님 팬츠', '메신저/크로스 백', '무신사 스탠다드', '비니', '숏패딩/숏헤비 아우터', '수페르가', '스펑키', '엠엠지엘', '캔버스/단화', '후드 티셔츠', '플리스', '모노톤', '꾸안꾸', '크롭']","[[ 42  41  46]
 [255 254 255]
 [120  89  68]]"
741,즐겨 입는 스타일,./image/image_742.jpg,"['겨울', '캐주얼', '247 서울', '데님 팬츠', '로우로우', '맨투맨/스웨트셔츠', '머플러', '메신저/크로스 백', '모드나인', '베테제', '스타디움 재킷', '와이케이', '캔버스/단화', '케즈', '그래픽', '레터링', '컬러블록']","[[ 28  43  36]
 [255 254 255]
 [117  95  71]]"
742,깔끔한 출근 룩,./image/image_743.jpg,"['겨울', '포멀', '구두', '니트/스웨터', '발렌티노 루디', '브리프케이스', '블론드나인', '셔츠/블라우스', '셔터', '슈트 팬츠/슬랙스', '슈트/블레이저 재킷', '아트머쉬르', '쿼츠 아날로그', '티알마크', '팔랩', '피렌체 아뜨리에', '단정한', '레이어드룩', '출근룩']","[[ 39  39  39]
 [240 230 220]]"
743,누구나 도전 가능,./image/image_744.jpg,"['겨울', '캐주얼', '기타 스니커즈', '내셔널지오그래픽', '네이키드니스', '데님 팬츠', '디스커버리 익스페디션', '백팩', '엠오오', '유니폼브릿지', '캡/야구 모자', '코닥', '패딩 베스트', '후드 티셔츠', '캠퍼스', '꾸안꾸', '워싱']","[[237 228 221]
 [ 51  49  52]
 [104 129 151]]"
744,힙하게 꾸미기,./image/image_745.jpg,"['겨울', '스트릿', '도하스', '디스이즈네버댓', '맨투맨/스웨트셔츠', '목걸이/펜던트', '블랙엔드', '비니', '숏패딩/숏헤비 아우터', '엘엠씨', '코튼 팬츠', '포스333', '카무플라주', '레터링', '심볼', '뉴트럴톤', '유니크', '힙합', '핀턱']","[[ 54  49  45]
 [122 116  84]
 [ 56 116 150]
 [ 11   0  43]]"
745,마음에 들어!,./image/image_746.jpg,"['겨울', '캐주얼', '루오에스팩', '리', '맨투맨/스웨트셔츠', '메신저/크로스 백', '숏패딩/숏헤비 아우터', '스컬프터', '스파오', '어더스', '와이엠씨엘케이와이', '캡/야구 모자', '코튼 팬츠', '패션스니커즈화', '로고플레이', '스트라이프', '꾸안꾸', '캠퍼스']","[[ 17  17  19]
 [ 93  93  95]
 [ 12  19  65]
 [252 229 198]
 [ 99 125 182]
 [146 145 101]
 [ 65  53  11]]"
746,색감에 반해,./image/image_747.jpg,"['겨울', '아메리칸 캐주얼', '구두', '맨투맨/스웨트셔츠', '메신저/크로스 백', '모카신/보트 슈즈', '브래디백', '사운즈라이프', '사파리/헌팅 재킷', '유니폼브릿지', '제로', '카디건', '코튼 팬츠', '클락스', '프리즘웍스', '아메카지', '뉴트럴톤', '벌룬핏', '코듀로이']","[[86 88 74]
 [ 0  1  0]]"
747,매일 입을래,./image/image_748.jpg,"['겨울', '캐주얼', '기타 스니커즈', '데님 팬츠', '라이프 아카이브', '맨투맨/스웨트셔츠', '미니멀프로젝트', '백팩', '세인트새틴', '숏패딩/숏헤비 아우터', '오가프', '잔스포츠', '캡/야구 모자', '파나컬트', '편안한', '꾸안꾸', '캠퍼스', '핀턱', '레터링', '퀼팅', '컬러블록']","[[ 49  51  64]
 [218 217 215]]"
748,눈에 띄는 매치,./image/image_749.jpg,"['겨울', '스트릿', '니트/스웨터', '데님 팬츠', '메신저/크로스 백', '목걸이/펜던트', '비얼디드키드', '숏패딩/숏헤비 아우터', '오와이', '패스 미 바이', '유니크', '힙합', '심볼', '플라워']","[[ 26  27  29]
 [ 99  99  99]
 [255 255 230]
 [178 159 117]]"
749,조화로운 무드,./image/image_750.jpg,"['겨울', '캐주얼', '니트/스웨터', '다이아몬드 레이라', '데님 팬츠', '마노모스', '브랜즈', '블루종/MA-1', '셔츠/블라우스', '안경', '언폴드', '에노우', '에코백', '웨스트 그랜드 블러바드', '이지노이지', '패션스니커즈화', '레이어드룩', '체크', '레터링', '로고플레이']","[[ 12  12  12]
 [ 98  38  46]
 [ 92  95  38]
 [ 20   8  58]
 [235 255 243]
 [  2  70 105]
 [227 194  97]]"
750,운동 가자,./image/image_751.jpg,"['겨울', '스포츠', '데상트', '러닝화', '맨투맨/스웨트셔츠', '보스턴/드럼/더플백', '비씨씨', '숏패딩/숏헤비 아우터', '아디다스 피트니스', '언더아머', '유에프씨 스포츠', '장갑', '조거 팬츠', '챔피온', '스포티', '편안한', '모노톤', '로고플레이', '심볼', '애슬레저룩', '콜라보']","[[ 30  30  30]
 [252 255 255]
 [184  77  57]
 [136  75  93]
 [237  20  11]
 [173 225 177]
 [255 162 163]]"
751,데일리 캐주얼,./image/image_752.jpg,"['겨울', '캐주얼', '긴소매 티셔츠', '데님 팬츠', '디스이즈네버댓', '맨투맨/스웨트셔츠', '무신사 스탠다드', '백팩', '잔스포츠', '캡/야구 모자', '패션스니커즈화', '푸마', '플리스/뽀글이', '로고플레이', '캠퍼스', '꾸안꾸', '플리스', '레이어드룩']","[[162 163 149]
 [ 40  41  45]
 [255 254 250]
 [ 99  89  53]]"
752,멋짐 가득,./image/image_753.jpg,"['겨울', '댄디', '겨울 기타 코트', '니트/스웨터', '데님 팬츠', '메신저/크로스 백', '무신사 스탠다드', '부츠', '커스텀에이드', '헤비츠', '데이트', '핀턱', '모노톤', '미니멀']","[[ 18  19  23]
 [170 171 175]
 [ 89  89  87]]"
753,편하게 완성,./image/image_754.jpg,"['겨울', '캐주얼', '기타 스니커즈', '마하그리드', '무신사 스탠다드', '백팩', '벤 데이비스', '비니', '클라시코', '트레이닝/조거 팬츠', '패딩 베스트', '후드 티셔츠', '캠퍼스', '꾸안꾸', '모노톤', '편안한']","[[ 36  37  42]
 [167  41  45]
 [119 109 110]
 [ 80  51   9]]"
754,따뜻한 색감,./image/image_755.jpg,"['겨울', '포멀', '구두', '니트/스웨터', '무신사 스탠다드', '슈트 팬츠/슬랙스', '슈트/블레이저 재킷', '안경', '카디건', '탄틴', '토트백', '피렌체 아뜨리에', '하이앤드 플로우', '뉴트럴톤', '단정한', '출근룩', '핀턱', '오버핏']","[[96 86 84]
 [ 1  0  0]]"
755,블루 포인트,./image/image_756.jpg,"['겨울', '캐주얼', '라스트리조트', '맨투맨/스웨트셔츠', '메신저/크로스 백', '무신사 스탠다드', '밀로', '베이프릴', '보드화', '숏패딩/숏헤비 아우터', '캔버스/단화', '캡/야구 모자', '코튼 팬츠', '컬러포인트', '레터링', '카고', '꾸안꾸', '컬러블록']","[[ 35  55 114]
 [ 14  15  20]
 [ 91  83  80]
 [209 215 153]
 [ 35  41 155]
 [155 123  76]
 [116 133 189]
 [236 134  60]
 [255 179 159]]"
756,따라 입어 봐,./image/image_757.jpg,"['겨울', '캐주얼', '1993스튜디오', '데님 팬츠', '맨투맨/스웨트셔츠', '브랜디드', '숄더백', '스타디움 재킷', '에크릿', '엠엘비', '파이비', '패션스니커즈화', '로고플레이', '컬러블록', '심볼']","[[ 17  18  20]
 [ 66   0   0]
 [255 254 255]
 [132   0   0]
 [181 116 110]
 [255 191 226]
 [155 230 197]
 [238   0  32]
 [219  79 126]
 [ 46  94  68]
 [126  49  93]]"
757,차분한 분위기,./image/image_758.jpg,"['겨울', '포멀', '겨울 기타 코트', '구두', '노핀', '니트/스웨터', '드메리엘', '라퍼지 포 우먼', '로퍼', '바이진저', '셔츠/블라우스', '숄더백', '슈트 팬츠/슬랙스', '시티브리즈', '틸 아이 다이', '단정한', '출근룩', '레이어드룩', '모노톤', '부츠컷']","[[ 16  16  16]
 [ 82  90  93]
 [255 255 250]]"
758,하나로 완성,./image/image_759.jpg,"['겨울', '캐주얼', '마뗑킴', '바우프', '에이 바이 에이', '캡/야구 모자', '토트백', '파르티멘토 우먼', '패딩 베스트', '패션스니커즈화', '포니', '후드 집업', '편안한', '꾸안꾸', '셋업코디', '컬러블록', '로고플레이']","[[ 46  41  47]
 [255 254 255]
 [ 66  93  58]]"
759,힙하게 입자!,./image/image_760.jpg,"['겨울', '스트릿', '노피셜노피스', '레스트앤레크레이션', '배드블러드', '비니', '숄더백', '스컬프터', '트레이닝/조거 팬츠', '플리스/뽀글이', '피케/카라 티셔츠', '유니크', '힙합', '심볼', '벨루어', '로고플레이', '카고', '컬러블록', '플리스']","[[ 47  47  49]
 [102  37  41]
 [248 248 250]]"
760,로맨틱 감성,./image/image_761.jpg,"['겨울', '로맨틱', '겨울 싱글 코트', '니트/스웨터', '다니엘 웰링턴', '데카브', '링서울', '메신저/크로스 백', '목걸이/펜던트', '미디스커트', '부츠', '솔트앤초콜릿', '엘레강스 파리', '제이리움', '크로스백', '데이트', '소개팅', '하객', '뉴트럴톤', '플리츠', '컷아웃', ' 싱글코트', '롱부츠']","[[244 235 220]
 [ 41  26  21]
 [ 97  83  38]]"
761,캐주얼한 필드 룩,./image/image_762.jpg,"['겨울', '골프', '골프가방', '골프화', '더블플래그', '데상트 골프', '맨투맨/스웨트셔츠', '빈트릴 골프', '일자 팬츠', '장갑', '챌린저', '패딩 베스트', '폴로 랄프 로렌 골프', '그래픽', '부츠컷', '로고플레이', '스포티', '심볼']","[[222 222 224]
 [ 38  38  40]
 [  0 134  88]
 [255 255 168]
 [130 130 132]
 [134 126  63]
 [229 211  53]
 [ 25  10  65]
 [ 14  46   0]
 [113  93 162]
 [126 215 187]
 [109  78 208]
 [255 168 201]
 [113  66  46]]"
762,라운딩 가기 좋은 날,./image/image_763.jpg,"['겨울', '골프', '골프가방', '골프화', '니트/스웨터', '니티나', '마리떼 무브망', '마틴골프', '미니스커트', '버킷/사파리햇', '버튼플레이', '스타디움 재킷', '양말', '와이드앵글', '이안 폴터 디자인', '쿠메', '컬러블록', '스포티', 'A라인', '테니스', '퀼팅']","[[ 74  46  24]
 [ 32  37  56]
 [255 255 244]
 [247 207  93]
 [152 109  31]
 [118 115 142]
 [233 209 255]
 [255 159 155]
 [222 249 172]]"
763,캐주얼 골프 웨어,./image/image_764.jpg,"['겨울', '골프', '골프가방', '골프화', '기타 바지', '니트/스웨터', '블루종/MA-1', '어뉴골프', '이안 폴터 디자인', '장갑', '주네시 스포츠 클럽', '쿠메', '크리션', '포트메인', '모노톤', '부츠컷', '레터링', '스포티']","[[ 39  38  43]
 [232 231 174]
 [103 113 105]]"
764,싱그러운 컬러감,./image/image_765.jpg,"['겨울', '골프', '게리앤프레키', '골프가방', '골프화', '니트/스웨터', '더블플래그', '말본 골프', '미니스커트', '숏 패딩/숏 헤비 아우터', '양말', '카렘', '캠퍼 골프', '뉴트럴톤', '태슬', '심볼', '플리츠', '테니스', '스포티', '퀼팅']","[[ 43  68  65]
 [154 122  84]
 [255 198 216]]"
765,홀인원 도전!,./image/image_766.jpg,"['겨울', '골프', '골프화', '그리니치', '기타 바지', '니트/스웨터', '말본 골프', '먼데이플로우', '버킷/사파리햇', '버킷햇', '오버도즈', '장갑', '잭니클라우스', '투어골프', '패딩 베스트', '컬러블록', '스포티', '레터링', '화사한', '부츠컷']","[[242 236 224]
 [216  91  69]
 [ 50  51  56]
 [ 77  14   0]
 [255  64  30]
 [142  87  33]
 [ 47 122 102]
 [ 60  20  72]
 [ 24  48   0]
 [255  69 154]
 [239 199 252]]"
766,캠퍼스 스타일링,./image/image_767.jpg,"['겨울', '캐주얼', '데님 팬츠', '리넥츠', '백팩', '세인트페인', '스위치', '스타디움 재킷', '시캡', '아디다스', '캡/야구 모자', '패션스니커즈화', '페플', '후드 티셔츠', '꾸안꾸', '캠퍼스', '코듀로이', '핀턱']","[[ 46  46  58]
 [167 167 175]
 [ 75 112 154]]"
